pid,country,name_2,cellarea,coral_prop,forest_prop,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist
2922,Honduras,NA,15390339.210950091,0,0,0,0,0,0,0,0,13526.84953582071
2923,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,14777.578619367012
2924,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,20880.163025508522
2925,Belize,NA,21647654.00917828,0,0,0,0,0,0,0,0,28265.977504616087
2926,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,35945.98012543754
2927,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,43747.06102554685
2928,Belize,NA,21650635.09461069,0,0,0,0,1,0,0,0,37494.94814319552
2929,Belize,NA,21650635.094611406,0.37516605778811957,0,0,0,1,0,0,0,32371.853888043443
2930,Belize,NA,21650635.09461069,0.5596562603786441,0,0,1,0,0,0,0,28982.80027942343
2931,Belize,NA,21650635.09461069,0.3974178013949084,0,0,1,1,0,0,0,27948.12509282317
2932,Belize,NA,21650635.09461069,0.5997177017602472,0,0,0,1,0,0,0,28753.76540878702
2933,Belize,NA,21650635.09461069,0.38932248422453264,0,0,0,0,0,0,0,31919.348569034635
2934,Belize,NA,4376265.066349745,0.1439740749737503,0,0,0,1,0,0,0,28054.349758995017
2935,Belize,NA,15257276.065684192,0.0077172787805726145,0,0,0,0,0,0,0,14282.470717980832
2936,Belize,NA,21650635.09461069,0.036740285619397677,0,0,1,1,0,0,0,13473.929961037145
2937,Belize,NA,21650635.09461069,0.007181999335769263,0,0,0,1,0,0,0,16519.18632295034
2938,Belize,NA,21650635.094611645,0.08348555297243557,0,0,1,1,0,0,0,22676.424871435145
2939,Belize,NA,21650635.09461069,0.04259382265028476,0,0,1,1,0,0,0,26750.490983738862
2940,Belize,NA,21650635.094611406,0.0720275655928281,0,0,1,1,0,0,0,19113.64089960679
2941,Belize,NA,21650635.09461069,0.052847891066094055,0,0,1,1,0,0,0,12012.843851575426
2942,Belize,NA,21650635.09461069,0.11379109930256387,0,0,1,1,0,0,0,8466.48618876025
2943,Belize,NA,21650635.094611645,0.13973762869478773,0,0,1,1,0,0,1,9806.648796581705
2944,Belize,NA,21650635.09461069,0.07269179674527156,0,0,1,1,0,0,0,10344.744812469607
2945,Belize,NA,21650635.094611406,0.03649119893723106,0,0,1,1,0,0,0,3535.3395584438
2946,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,5431.706856279869
2947,Belize,NA,6275387.219678998,0.02807278116994058,0,0,0,0,0,0,0,12921.320159155073
2948,Belize,NA,796600.0323024903,0,0,1,1,0,0,0,0,24968.541413305873
2949,Belize,NA,5977497.3947153585,0,0,1,1,1,0,0,0,25718.734550616296
2950,Belize,NA,5810621.1109733675,0,0.001392162238639011,1,1,1,0,0,0,25019.295783044523
2951,Belize,NA,4977237.620244918,0,0,1,1,0,0,0,0,25531.96124314467
2952,Belize,NA,9951194.67209389,0,0,0,0,0,0,0,0,21166.99633392483
2953,Mexico,NA,21650635.094610214,0,0.037944204583197985,0,1,0,0,0,0,19816.907936571562
2954,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,21015.301138264356
2955,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,25254.773228260197
2956,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,31368.20459780588
2957,Mexico,NA,21650635.094611406,0,0.06721188973763036,0,1,0,0,0,0,38472.3920307635
2958,Mexico,NA,21650635.09461069,0,0.5783792759880773,0,1,0,0,0,0,42240.64485849298
2959,Mexico,NA,21650635.09461069,0,0.8433659913650438,0,1,0,0,1,0,46097.5098955215
2960,Mexico,NA,21650635.094611406,0,0.6287778146795241,0,0,0,0,1,1,51143.804698850545
2961,Mexico,NA,21650635.094611406,0,0.9268100298904248,0,0,0,0,1,0,57064.849947935094
2962,Mexico,NA,21650635.09461248,0,0.9861341746927687,0,0,0,0,1,1,63616.86443142808
2963,Mexico,NA,21650635.094610214,0,0.9768349385586964,0,0,0,0,1,0,70624.45596670429
2964,Mexico,NA,21650635.094611406,0,1,0,0,0,0,1,0,77964.87748402773
2965,Mexico,NA,21650635.094611406,0,0.8392975755563143,0,0,0,0,0,0,73768.4271881649
2966,Mexico,NA,21650635.09461248,0,0.999833942211865,0,0,0,0,0,0,69552.65968072537
2967,Mexico,NA,21650635.094610214,0,0.9055961474593882,0,0,0,0,1,0,66206.97914502614
2968,Mexico,NA,21650635.094610214,0,0.9943955496513581,0,0,0,0,1,0,63868.26838389366
2969,Mexico,NA,21650635.094611406,0,0.7638243108601983,0,0,0,0,1,0,62649.40003866197
2970,Mexico,NA,21650635.094611406,0,0.880230820325495,0,0,0,0,1,0,62493.80026132509
2971,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,36874.693366047926
2972,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,28898.616186347277
2973,Mexico,NA,21650635.09461248,0,0,0,0,0,0,0,0,20857.353943739698
2974,Mexico,NA,21650635.094610214,0,0,0,0,0,0,1,0,12565.680455772537
2975,Mexico,NA,21650635.094610214,0,0.09975921620724809,0,0,1,0,0,0,4936.020775157611
2976,Mexico,NA,10850281.877545409,0,0,1,0,1,0,0,0,3832.706299003747
2977,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,9725.546401523963
2978,Mexico,NA,21650635.09461248,0,0,0,0,0,0,0,0,17817.221011995785
2979,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,26273.95052846895
2980,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,34481.91703575469
2981,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,42851.71643262445
2982,Honduras,NA,21650635.094610393,0,0.42448522085688856,0,0,0,0,0,0,16885.7540975947
2983,Honduras,NA,21650635.09461087,0,0.5251162404517032,0,0,0,0,1,1,11366.707898463821
2984,Honduras,NA,21650635.094610393,0,0.580621056127574,0,0,0,0,1,1,10420.378421727355
2985,Honduras,NA,21650635.094611466,0,0.7199435403520584,0,0,0,0,1,1,14235.787419616938
2986,Honduras,NA,19679107.28563732,0,0.6962014990972933,0,0,0,0,0,0,21134.68230914185
2987,Honduras,NA,16622135.131265882,0,0,0,0,0,0,0,0,11460.946721875993
2988,Honduras,NA,21650635.094611466,0,0,0,0,0,0,0,0,15916.074670775408
2989,Belize,NA,430683.14923113585,0,0,0,0,0,0,0,0,27958.036853782123
2990,Honduras,NA,21219951.945379436,0,0,0,0,0,0,0,0,23265.9775046161
2991,Belize,NA,21650635.094611466,0,0,0,0,0,0,0,0,30975.049832601682
2992,Belize,NA,21650635.094610393,0,0,0,0,0,0,0,0,39077.59064031836
2993,Belize,NA,21650635.094610393,0,0,0,0,0,0,0,0,42273.85560581108
2994,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,36798.70453791851
2995,Belize,NA,21650635.094610393,0.5497758219860905,0,0,0,1,0,0,0,32729.35140752181
2996,Belize,NA,21650635.094611466,0.3791514447027649,0,0,0,0,0,0,0,30631.294968464004
2997,Belize,NA,21650635.094610393,0.6706243772833426,0,0,0,0,0,0,0,30544.831914804574
2998,Belize,NA,21650635.094611466,0.2229740949850597,0,0,0,1,0,0,0,32404.514262546163
2999,Belize,NA,21650635.094610393,0.10137827964132244,0,0,0,0,0,0,0,30908.76140508199
3000,Belize,NA,12472712.054911315,0,0,0,0,0,0,0,0,24821.056063699292
3001,Belize,NA,5337586.017798066,0,0,0,0,0,0,0,0,21610.50263622782
3002,Belize,NA,21650635.094610393,0.1800066423115373,0,0,1,0,0,0,0,15948.721457492298
3003,Belize,NA,21650635.094611466,0.030139488542013284,0,0,0,1,0,0,0,16790.459639737135
3004,Belize,NA,21650635.094610393,0.15036532713385334,0,0,1,1,0,0,0,21172.063269580052
3005,Belize,NA,21650635.094610393,0.2759050149452207,0,0,0,0,0,0,0,27150.338640758426
3006,Belize,NA,21650635.09461087,0.4555795416805274,0,0,1,1,0,0,0,24113.6408996069
3007,Belize,NA,21650635.094610393,0.3766605778811296,0,0,1,1,0,0,0,16895.112500318086
3008,Belize,NA,21650635.094611466,0.18287113915643047,0,0,1,1,0,0,0,11740.394809965332
3009,Belize,NA,21650635.094610393,0.2584689471936419,0,0,1,1,0,0,0,11079.93229029361
3010,Belize,NA,21650635.094610393,0.21965293922286527,0,0,1,1,0,0,0,13359.977493819706
3011,Belize,NA,21650635.09461087,0.024659581534375183,0,0,1,1,0,0,1,5344.744812468996
3012,Belize,NA,21650635.094610393,0,0,0,1,1,0,0,0,740.7907121935019
3013,Belize,NA,16717037.080326498,0.05328245742201152,0,0,0,0,0,0,0,7937.622198245766
3014,Belize,NA,504166.6838581618,0,0,0,0,0,0,0,0,23100.42249090395
3015,Mexico,NA,21146468.41075304,0,8.500843982925967e-5,0,1,0,0,0,0,22532.346036814204
3016,Mexico,NA,21650635.094611466,0,0.2210229159747641,0,1,0,0,0,0,22475.477240212716
3017,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,25026.141653364215
3018,Mexico,NA,21650635.094610393,0,0,0,0,0,0,0,0,29957.777870415106
3019,Mexico,NA,21650635.09461087,0,0,0,0,0,0,0,0,36312.933561089405
3020,Mexico,NA,21650635.094610393,0,0.025074726004651413,0,1,0,0,0,0,38466.02796681047
3021,Mexico,NA,21650635.094611466,0,0.5177266688807819,0,1,0,0,0,0,41777.31020601656
3022,Mexico,NA,21650635.09461099,0,0.8613417469279689,0,0,0,0,1,0,46487.116371700475
3023,Mexico,NA,21650635.09461099,0,0.9960561275324252,0,0,0,0,0,0,52218.39071689615
3024,Mexico,NA,21650635.094609797,0,0.9960146130854526,0,0,0,0,0,0,58672.55465350663
3025,Mexico,NA,21650635.094609797,0,0.9700265692461939,0,0,0,0,0,0,65636.70474723002
3026,Mexico,NA,21650635.09461099,0,0.9112836267021325,0,0,0,0,1,0,72964.95974494466
3027,Mexico,NA,21650635.09461099,0,0.4363583527067612,0,0,0,0,1,1,74121.3443548946
3028,Mexico,NA,21650635.094609797,0,0.832530720690883,0,0,0,0,0,0,69388.50991211776
3029,Mexico,NA,21650635.094609797,0,0.9574061773498127,0,0,0,0,0,0,65464.16521022098
3030,Mexico,NA,21650635.09461218,0,0.9868399202922509,0,0,0,0,1,0,62500.78835917632
3031,Mexico,NA,21650635.09461099,0,0.8210727333112285,0,0,0,0,1,0,60639.4274739258
3032,Mexico,NA,21650635.09461099,0,0.9545416805048578,0,0,0,0,0,0,59982.76238397843
3033,Mexico,NA,21650635.094609797,0,0.3901942876121277,0,0,0,0,0,0,60236.69586814096
3034,Mexico,NA,21650635.09461099,0,0.07522417801395218,0,0,0,0,0,0,41809.68324990339
3035,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,33888.59129711728
3036,Mexico,NA,21650635.094609797,0,0,0,0,0,0,0,0,25678.579035569164
3037,Mexico,NA,21650635.094609797,0,0,0,0,0,0,0,0,17528.734497052403
3038,Mexico,NA,21650635.09461218,0,0.1435984722683478,0,0,1,0,0,0,9936.02077515726
3039,Mexico,NA,2417344.050501108,0,0.08254379010335161,0,0,1,0,1,0,5251.157237252958
3040,Mexico,NA,21650635.09461099,0,0,0,0,1,0,0,0,6411.130243086275
3041,Mexico,NA,21650635.094609797,0,0,0,0,0,0,0,0,13547.184051179744
3042,Mexico,NA,21650635.094609797,0,0,0,0,0,0,0,0,21360.331532714972
3043,Mexico,NA,21650635.09461218,0,0,0,0,0,0,0,0,29640.019601020133
3044,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,38089.339200230555
3045,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,46616.14269190046
3046,Honduras,NA,21650635.09461081,0,0.4462803055463535,0,0,0,0,0,0,11952.205878312005
3047,Honduras,NA,21650635.094611406,0,0.3677349717701851,0,0,0,0,1,1,7869.471542746219
3048,Honduras,NA,21650635.09461081,0,0.02590501494520229,0,0,0,0,1,1,9555.66954038896
3049,Honduras,NA,21650635.09461081,0,0.6182331451345392,0,0,0,0,0,1,16134.68230914162
3050,Honduras,NA,19063047.693671823,0,0.4674878004016079,0,0,0,0,0,0,16505.53969259385
3051,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,10984.610046764808
3052,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,18265.97750461624
3053,Belize,NA,9064771.51972267,0,0,0,0,0,0,0,0,28375.578356856044
3054,Honduras,NA,12585863.574888006,0,0,0,0,0,0,0,0,26015.263540582226
3055,Belize,NA,21650635.09461081,0,0,0,0,0,0,0,0,34196.46641403454
3056,Belize,NA,21650635.094611764,0,0,0,0,0,0,0,0,42567.6249434519
3057,Belize,NA,21650635.09461081,0,0,0,0,0,0,0,0,41356.406845724705
3058,Belize,NA,21650635.094611406,0,0,0,0,1,0,0,0,36775.2386134631
3059,Belize,NA,21650635.09461081,0.5452922617071027,0,0,0,1,0,0,0,33830.22262659809
3060,Belize,NA,21650635.09461081,0.4762537363002574,0,0,1,1,0,0,0,32948.12509282271
3061,Belize,NA,21650635.09461081,0.18623380936566902,0,0,0,0,0,0,0,33634.212880811705
3062,Belize,NA,21650635.09461081,0,0,0,0,0,0,0,0,35908.04296724554
3063,Belize,NA,21650635.094611764,0,0,0,0,0,0,0,0,28822.287867463612
3064,Belize,NA,20413891.07326162,0,0,0,0,0,0,0,0,23176.589958133856
3065,Belize,NA,20187742.05224347,0.16371021573438727,0,0,0,0,0,0,0,19062.993843304634
3066,Belize,NA,21650635.09461081,0.15733975423448185,0,0,1,1,0,0,0,18464.98180488899
3067,Belize,NA,21650635.09461081,0.07298239787446413,0,0,1,1,0,0,0,20791.639695616668
3068,Belize,NA,21650635.094611764,0.1483311192294931,0,0,0,1,0,0,0,25954.363976213815
3069,Belize,NA,21650635.09461081,0.26154101627367693,0,0,0,1,0,0,0,23283.391069506422
3070,Belize,NA,21650635.094611406,0.4621388243108716,0,0,0,1,0,0,0,21830.740605726267
3071,Belize,NA,21650635.09461081,0.32327299900367024,0,0,0,0,0,0,0,15936.539125229081
3072,Belize,NA,21650635.09461081,0.2637827964131656,0,0,0,0,0,0,0,13466.486188760238
3073,Belize,NA,21650635.094611764,0.21873962138824493,0,0,0,0,0,0,0,14700.477302123654
3074,Belize,NA,21650635.09461081,0.22110594486882593,0,0,0,1,0,0,0,8662.652625534469
3075,Belize,NA,20000014.348324656,0.04700794599377884,0,0,1,1,0,0,1,344.7448124699417
3076,Belize,NA,17315265.411705077,0,0,0,1,0,0,0,0,3008.51752010804
3077,Belize,NA,796662.2204722641,0,0,1,1,0,0,0,1,6644.227346453419
3078,Belize,NA,4062315.900478959,0,0,0,0,0,0,0,0,18648.70534159016
3079,Belize,NA,4954169.023912907,0,0,0,0,0,0,0,0,16690.26460168083
3080,Belize,NA,4800455.315602317,0,0,0,0,0,0,0,0,17775.055470274554
3081,Belize,NA,3361095.173043929,0,0,0,0,0,0,0,0,22669.072550621488
3082,Mexico,NA,9429414.083674818,0,0,0,0,0,0,0,0,22290.3483284509
3083,Mexico,NA,21650635.094609976,0,0.6839090003321777,0,1,0,0,0,0,24816.907936571504
3084,Mexico,NA,21650635.09461081,0,0.24310860179343685,0,1,0,0,0,0,25783.94774462705
3085,Mexico,NA,21650635.094611168,0,0,0,0,0,0,0,0,29342.33545879734
3086,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,34356.520052963606
3087,Mexico,NA,21650635.094611406,0,0.15854367319827692,0,1,0,0,0,0,34999.979100356875
3088,Mexico,NA,21650635.09461081,0,0.13193291265361037,0,1,0,0,0,0,37625.880422014285
3089,Mexico,NA,21650635.09461081,0,0.8116904682830051,0,0,0,0,1,0,41909.60770560947
3090,Mexico,NA,21650635.094611168,0,1,0,0,0,0,0,0,47403.83485061482
3091,Mexico,NA,21650635.094611168,0,1,0,0,0,0,0,0,53738.55133003462
3092,Mexico,NA,21650635.09461224,0,0.9573231484556494,0,0,0,0,0,0,60650.97063985867
3093,Mexico,NA,21650635.094609976,0,0.9668714712720906,0,0,0,0,0,0,67965.05410917751
3094,Mexico,NA,21650635.094611168,0,0.9941879774161764,0,0,0,0,1,0,74807.52988929748
3095,Mexico,NA,21650635.094611168,0,0.8345234141481535,0,0,0,0,1,1,69584.18029254426
3096,Mexico,NA,21650635.09461224,0,0.9268100298903891,0,0,0,0,1,0,65098.00124299237
3097,Mexico,NA,21650635.094609976,0,0.32451843241450973,0,0,0,0,1,1,61510.49816640731
3098,Mexico,NA,21650635.094609976,0,1,0,0,0,0,1,0,58985.87121952889
3099,Mexico,NA,21650635.094611168,0,0.994520092992397,0,0,0,0,0,0,57663.893576258
3100,Mexico,NA,21650635.094611168,0,0.961433078711426,0,0,0,0,0,0,57494.802967503965
3101,Mexico,NA,21650635.09461224,0,0.9396379940219067,0,0,0,0,0,0,58321.899721454996
3102,Mexico,NA,21650635.094611168,0,0.1646878113583586,0,0,0,0,0,0,38870.072256884494
3103,Mexico,NA,21650635.094611168,0,0.20898372633677267,0,0,0,0,0,0,30557.31711125172
3104,Mexico,NA,21650635.09461224,0,0.021047824642975468,0,0,0,0,0,0,22345.057500701045
3105,Mexico,NA,21650635.094609976,0,0,0,0,0,0,0,0,14020.29220348175
3106,Mexico,NA,16172223.306932867,0,0.06274716524950212,0,0,1,0,0,0,7160.752557339271
3107,Mexico,NA,15658920.671409115,0,0,1,0,1,0,0,0,2368.151343741565
3108,Mexico,NA,21650635.094611168,0,0,0,0,0,0,0,0,8547.184051180127
3109,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,16455.756520915707
3110,Mexico,NA,21650635.094609976,0,0,0,0,0,0,0,0,24860.790844964667
3111,Mexico,NA,21650635.094609976,0,0,0,0,0,0,0,0,33396.495627512886
3112,Mexico,NA,21650635.094611168,0,0,0,0,0,0,0,0,41983.24569348912
3113,Honduras,NA,21650635.09461087,0,0.2629109930255859,0,0,0,0,1,1,14227.346608687547
3114,Honduras,NA,21650635.094611585,0,0.16074393889073665,0,0,0,0,1,1,7112.085437527659
3115,Honduras,NA,21650635.09461087,0,0.016896379940220033,0,0,0,0,1,1,5473.938004189744
3116,Honduras,NA,21650635.094611704,0,0.1811275323812707,0,0,0,0,1,1,11134.682309140995
3117,Honduras,NA,21650635.09461087,0,0.43075390235804195,0,0,0,0,0,1,18710.29920581557
3118,Honduras,NA,8495729.68468982,0,0.42011588142417317,0,0,0,0,0,0,11862.916382859781
3119,Honduras,NA,1142437.7352020144,0,0,0,0,0,0,0,0,10900.572441813627
3120,Honduras,NA,21650635.094611704,0,0,0,0,0,0,0,0,13265.977504616469
3121,Honduras,NA,21650635.09461087,0,0,0,0,0,0,0,0,21074.49078957312
3122,Belize,NA,19656391.595960736,0,0,0,0,0,0,0,0,29773.601316517586
3123,Honduras,NA,1994243.498650968,0,0,0,0,0,0,0,0,29355.383495366154
3124,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,37806.65177293824
3125,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,46006.08784399393
3126,Belize,NA,21650635.094611585,0,0,0,0,0,0,0,0,41032.0107549861
3127,Belize,NA,21650635.09461087,0.011001328462305428,0,0,0,1,0,0,0,37425.815882692594
3128,Belize,NA,21650635.094611704,0.4636333444038577,0,0,0,1,0,0,0,35605.58217995083
3129,Belize,NA,21650635.09461087,0.29994187977417625,0,0,0,1,0,0,0,35531.22581099473
3130,Belize,NA,21650635.094611704,0,0,0,0,0,0,0,0,37142.07581059278
3131,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,33760.33613659982
3132,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,27497.218481761003
3133,Belize,NA,21650635.094611585,0,0,0,0,0,0,0,0,22856.809760137992
3134,Belize,NA,21650635.09461087,0.08493855861840341,0,0,0,0,0,0,0,20946.848941752047
3135,Belize,NA,21650635.094611704,0.22434407173696694,0,0,0,0,0,0,0,21594.63589351644
3136,Belize,NA,21650635.09461087,0.11150780471604671,0,0,0,0,0,0,0,25152.833390117066
3137,Belize,NA,21236678.24143046,0,0,0,0,1,0,0,0,22844.186705135868
3138,Belize,NA,18882953.179229736,0,0,0,0,0,0,0,0,20619.87162556743
3139,Belize,NA,21437741.107838273,0.0776902099893755,0,0,0,1,0,0,0,20247.31182051911
3140,Belize,NA,21650635.094611704,0.05027399535038249,0,0,0,0,0,0,0,16507.626485400022
3141,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,16044.617834186918
3142,Belize,NA,21650635.09461087,4.981733643308118e-4,0,0,0,0,0,0,0,13080.018425728085
3143,Belize,NA,21650635.094611585,0.16423115244105221,0,0,0,0,0,0,0,4646.945489886965
3144,Belize,NA,9435334.797065973,0,0,0,1,1,0,0,1,0
3145,Belize,NA,16796340.591892302,0.143467007364253,0,0,0,0,0,0,0,7456.790834139303
3146,Belize,NA,4656915.018363237,0,0,1,1,0,0,0,1,2626.5550645783223
3147,Belize,NA,16853251.747865617,0,0,0,0,0,0,0,0,15211.248979452463
3148,Mexico,NA,767052.606179595,0,0,0,0,0,0,0,0,14740.298630802328
3149,Belize,NA,10912052.377945937,0,0,0,0,0,0,0,0,15554.442706556749
3150,Mexico,NA,6611229.164622128,0,0,0,0,0,0,0,0,14302.019373038947
3151,Belize,NA,3492917.2745306566,0,0,0,0,0,0,0,0,19119.494863956526
3152,Mexico,NA,13932729.17829968,0,0,0,0,0,0,0,0,17619.727290145373
3153,Mexico,NA,21650635.094611585,0,0.11374958485553162,0,1,0,0,0,0,23798.35753600279
3154,Mexico,NA,21650635.094611704,0,0.9563683161740391,0,1,0,0,0,0,27446.605555898437
3155,Mexico,NA,21650635.094611228,0,0.41751079375624095,0,1,0,0,0,0,29571.554666942753
3156,Mexico,NA,21650635.09461087,0,0.30816174028563464,0,1,0,0,0,0,32039.915826510358
3157,Mexico,NA,21650635.094611585,0,0,0,1,0,0,0,0,31943.102017609544
3158,Mexico,NA,21650635.09461087,0,0.5465376951179282,0,1,0,0,0,0,33705.63909813526
3159,Mexico,NA,21650635.094611704,0,0.31970275655928615,0,1,0,0,0,0,37440.33182972721
3160,Mexico,NA,21650635.094611228,0,0.9148123546994656,0,0,0,0,0,0,42631.99254112479
3161,Mexico,NA,21650635.094611228,0,0.9031052806376918,0,0,0,0,0,0,48817.97956217465
3162,Mexico,NA,21650635.094610155,0,0.9991697110595312,0,0,0,0,0,0,55667.795618644115
3163,Mexico,NA,21650635.094610155,0,1,0,0,0,0,0,0,62965.163460006814
3164,Mexico,NA,21650635.094611228,0,1,0,0,0,0,0,0,70470.92563768558
3165,Mexico,NA,21650635.094611228,0,0.9850963135171366,0,0,0,0,0,0,70136.65935975642
3166,Mexico,NA,21650635.094610155,0,0.6638990368648838,0,0,0,0,1,0,65114.84166450609
3167,Mexico,NA,21650635.094610155,0,0.8259714380605133,0,0,0,0,1,1,60915.79617669685
3168,Mexico,NA,21650635.09461242,0,0.8463135171039337,0,0,0,0,1,0,57719.37146823531
3169,Mexico,NA,21650635.094611228,0,1,0,0,0,0,0,0,55698.45115921387
3170,Mexico,NA,21650635.094611228,0,1,0,0,0,0,0,0,54982.807134435374
3171,Mexico,NA,21650635.094610155,0,0.9706492859515913,0,0,0,0,0,0,55259.72155449747
3172,Mexico,NA,21650635.094611228,0,0.3831368316174155,0,0,0,0,0,0,43523.508092467004
3173,Mexico,NA,21650635.094611228,0,0.17303221521089912,0,0,0,0,0,0,34879.25967443205
3174,Mexico,NA,21650635.094610155,0,0.20138658253073732,0,0,0,0,0,0,26245.566372205438
3175,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,17637.935053719048
3176,Mexico,NA,21650635.09461242,0,0.005106276984390456,0,0,1,0,0,0,9130.37522342929
3177,Mexico,NA,21650635.094611228,0,0,0,0,1,0,0,0,3547.1840511799373
3178,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,11632.716026959206
3179,Mexico,NA,21650635.094610155,0,0,0,0,0,0,0,0,20188.786019106476
3180,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,28807.18798644956
3181,Mexico,NA,21650635.094611228,0,0,0,0,0,0,0,0,37444.90724314965
3182,Mexico,NA,21650635.094611228,0,0,0,0,0,0,0,0,46091.08457402024
3183,Honduras,NA,21650635.094610512,0,0.12616240451678018,0,0,0,0,1,1,9227.346608687856
3184,Honduras,NA,21650635.094611287,0,0.08186648953836183,0,0,0,0,0,1,2882.4110018890246
3185,Honduras,NA,21650635.094610512,0,0.3257223513783012,0,0,0,1,1,1,6134.68230914098
3186,Honduras,NA,21650635.094610512,0,0.4829375622717025,0,0,0,0,1,1,13737.848204131646
3187,Honduras,NA,21650635.094611585,0,0.5106276984390653,0,0,0,0,0,0,14240.545164877209
3188,Honduras,NA,15682087.255236208,0,0,0,0,0,0,0,0,9040.541708814437
3189,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,16170.169664962395
3190,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,24578.01385616519
3191,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,33116.20665526306
3192,Belize,NA,21650635.094611585,0,0,0,0,0,0,0,0,41704.76617071887
3193,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,45440.44055813578
3194,Belize,NA,21650635.094611287,0,0,0,0,0,0,0,0,41314.63936675934
3195,Belize,NA,21650635.094610512,0.09867984058452994,0,0,0,1,0,0,0,38716.472126127956
3196,Belize,NA,21650635.094610512,0.41443872467621473,0,0,0,1,0,0,0,37948.12509282362
3197,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,38545.317835504
3198,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,38714.29082648267
3199,Belize,NA,21650635.094611585,0,0,0,0,0,0,0,0,32251.093661686766
3200,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,27045.69781966014
3201,Belize,NA,21650635.094611287,0,0,0,0,0,0,0,0,23933.376250119967
3202,Belize,NA,21650635.094610512,0.1142062437728405,0,0,0,0,0,0,0,23459.84478880451
3203,Belize,NA,21650635.094610512,0.290352042510813,0,0,0,0,0,0,0,25331.818839006104
3204,Belize,NA,12156986.146754205,0,0,0,0,1,0,0,0,24234.814116361373
3205,Belize,NA,8036871.009443402,0,0,0,0,0,0,0,0,21297.793943871762
3206,Belize,NA,8149640.557155848,0,0,0,0,0,0,0,0,20213.33615556508
3207,Belize,NA,16618661.781846825,0,0,0,0,0,0,0,0,20338.095810020117
3208,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,18466.486188760296
3209,Belize,NA,21650635.094611585,0,0,0,0,0,0,0,0,17808.20635336714
3210,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,9624.938124096767
3211,Belize,NA,13701665.903146386,0.006822285086397425,0,0,0,0,0,0,0,4365.722832704718
3212,Belize,NA,9925272.779770538,0.11401268580604415,0,0,0,0,0,0,0,4678.7241736243495
3213,Belize,NA,5838393.030622505,0.20244279424661324,0,1,1,0,0,0,1,3723.624872488388
3214,Belize,NA,9288777.151787698,0,0,1,1,0,0,0,0,1402.930192090094
3215,Belize,NA,16408672.532183187,0,0,0,0,0,0,0,0,14348.225148103693
3216,Belize,NA,5765579.106150478,0,0,0,0,0,0,0,0,15159.652307842181
3217,Mexico,NA,15885055.988460384,0,0,0,0,0,0,0,0,11690.26460168005
3218,Belize,NA,403438.15840113163,0,0,0,0,0,0,0,0,17343.51603466964
3219,Mexico,NA,21247196.93621093,0,0,0,0,0,0,0,0,13192.799208452263
3220,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,18840.302083217048
3221,Mexico,NA,21650635.094610214,0,0.2693872467618946,0,1,0,0,0,0,26140.483882456538
3222,Mexico,NA,21650635.094610512,0,0.7307372965792579,0,0,0,0,0,0,30626.476138520367
