pid,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,prop_mangrove_lg,prop_mangrove_deg_lg,prop_mangrove_deg_sm,prop_mangrove_sm
2811,Belize,NA,21650635.09461105,0.0835685818664927,0.08290435071405163,0.0835685818664927,0,0,0,0,0,0,16831.991857144236,0,0,0,0
2812,Belize,NA,21650635.094610453,0.026112587180340464,0.026320159415478307,0.026071072733312897,0,0,0,0,0,0,9113.640899606575,0,0,0,0
2813,Belize,NA,21650635.094610453,0.14928595151113563,0.14928595151113563,0.14924443706410806,0,0,1,0,0,0,3466.4861887607403,1.8312179797126744e-4,0,0,1.8312179797126744e-4
2814,Belize,NA,21650635.094611645,0,0,0,0,0,1,0,0,0,5122.176132145908,0,0,0,0
2815,Belize,NA,21650635.094610453,0.10640152773165758,0.10640152773165758,0.10640152773165758,0,0,1,0,0,0,11876.179905926003,0.03009611483225197,0,0,0.03009611483225197
2816,Belize,NA,21650635.09461105,0,0,0,0,0,1,0,0,0,8360.666385609957,0.05858034500018141,0,0,0.05858034500018141
2817,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,9322.314948045137,0,0,0,0
2818,Belize,NA,18107540.801859736,0,0,0,0,0,0,0,0,0,15408.204838953661,0,0,0,0
2819,Belize,NA,289293.28428962827,0,0,0,0,0,0,0,0,0,19890.868476430198,0,0,0,0
2820,Belize,NA,8961510.400899261,0,0,0,0,0,0,0,0,0,21215.498607590842,0.3121043830053614,0,0,0.3121043830053614
2821,Belize,NA,20898502.108269334,0,0,0,0,1,0,0,0,0,24332.79321384979,0.38821356341716506,0,0,0.38821356341716506
2822,Belize,NA,21650635.094610453,0,0,0,0.39824809033546277,0,0,0,0,0,27956.743425354594,0.2305368637332864,0,0,0.2305368637332864
2823,Belize,NA,21650635.094610453,0,0,0,0.03939721022916232,0,0,0,0,0,26690.264601680334,0.4353345367895034,0,0,0.4353345367895034
2824,Belize,NA,21650635.094611645,0,0,0,0.21201428096977967,0,0,0,0,1,21879.487323878006,0.10270140242074159,0.002086840680802592,0,0.10478824310154955
2825,Belize,NA,9594090.071379848,0,0,0,0,0,0,0,0,0,16579.283893904852,0,0,0,0
2826,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,14816.907936571948,0,0,0,0
2827,Mexico,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,16385.17020254016,0,0,0,0
2828,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,21555.381960085273,0,0,0,0
2829,Mexico,NA,21650635.094610453,0,0,0,0.04396379940219484,0,0,0,0,0,28474.465408925746,0.0657377775041398,0,0,0.0657377775041398
2830,Mexico,NA,21650635.09461105,0,0,0,0.5893806044503711,0,0,0,0,0,35917.05394098054,0.17178782730232744,0,0,0.17178782730232744
2831,Mexico,NA,21650635.094610453,0,0,0,0.553927266688844,0,0,0,0,0,43464.0966259601,0.0033617879635559635,0,0,0.0033617879635559635
2832,Mexico,NA,21650635.094610453,0,0,0,0.7020923281302353,0,0,0,1,1,50433.57630683448,0,0,0,0
2833,Mexico,NA,21650635.09461099,0,0,0,0.6692544005314122,0,0,0,0,0,55084.06266429197,0,0,0,0
2834,Mexico,NA,21650635.09461099,0,0,0,0.9666223845898765,0,0,0,0,0,60621.467320660704,0,0,0,0
2835,Mexico,NA,21650635.09461224,0,0,0,0.9775406841580702,0,0,0,0,1,66825.67351412441,0,0,0,0
2836,Mexico,NA,21650635.09461224,0,0,0,0.9960561275323642,0,0,0,0,0,74076.95438861518,0,0,0,0
2837,Mexico,NA,21650635.094609857,0,0,0,0.9882514114912907,0,0,0,1,0,70944.95605989489,0,0,0,0
2838,Mexico,NA,21650635.094609857,0,0,0,0.9960561275324737,0,0,0,0,0,68767.56800401922,0,0,0,0
2839,Mexico,NA,21650635.09461099,0,0,0,0.11889737628695268,0,0,0,1,0,35464.669728617126,0,0,0,0
2840,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,1,0,27076.36987496074,0,0,0,0
2841,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,1,1,18934.540191181313,0,0,0,0
2842,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,1,0,11330.660261717874,0,0,0,0
2843,Mexico,NA,21650635.094609857,0,0,0,0.16883925606112496,0,1,0,1,0,3029.176424939918,0,0,0,0
2844,Mexico,NA,11754864.484723195,0,0,0,0,1,1,0,0,0,2600.395253720007,0,0,0,0
2845,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,8543.92916186283,0,0,0,0
2846,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,0,17200.75106805007,0,0,0,0
2847,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,25859.87140507763,0,0,0,0
2848,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,34519.56055440611,0,0,0,0
2849,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,43179.47628968477,0,0,0,0
2850,Honduras,NA,21650635.094610512,0,0,0,0.5938226502823355,0,0,0,0,0,20340.820549396638,0,0,0,0
2851,Honduras,NA,21650635.09461099,0,0,0,0.6314762537363259,0,0,0,1,1,16056.847063707264,0,0,0,0
2852,Honduras,NA,21650635.094610512,0,0,0,0.669046828296289,0,0,0,0,0,15401.44719272594,0,0,0,0
2853,Honduras,NA,21650635.094611466,0,0,0,0.891688807705098,0,0,0,0,0,18201.042075518824,0,0,0,0
2854,Honduras,NA,667583.2617760301,0,0,0,0.891297007025733,0,0,0,0,0,24217.49818740623,0,0,0,0
2855,Honduras,NA,2565174.978883311,0.0049054735509527405,0.0049054735509527405,0.0049054735509527405,0.14085716910592871,1,0,0,1,0,21270.90874488558,0.025822322282951043,0,0,0.025822322282951043
2856,Honduras,NA,15973117.59142816,0,0,0,0,0,0,0,0,0,14998.444260964985,0,0,0,0
2857,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,15278.489021416855,0,0,0,0
2858,Honduras,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,19391.66328342546,0,0,0,0
2859,Belize,NA,14182264.790232077,0,0,0,0,0,0,0,0,0,27869.046915262265,0,0,0,0
2860,Honduras,NA,7468370.304378688,0,0,0,0,0,0,0,0,0,25858.09318217396,0,0,0,0
2861,Belize,NA,21650635.094611466,0,0,0,0,0,1,0,0,0,33265.97750461538,0,0,0,0
2862,Belize,NA,21650635.094610512,0,0,0,0,0,1,0,0,0,40923.99372280876,0,0,0,0
2863,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,38827.79438563017,0,0,0,0
2864,Belize,NA,21650635.09461099,0.1438890733975482,0.14314181335105197,0.1440136167386309,0,0,1,0,0,0,32782.0591900636,0,0,0,0
2865,Belize,NA,21650635.094610512,0.3965044835603038,0.3965044835603038,0.3965044835603038,0,0,1,0,0,0,28137.6827871229,0,0,0,0
2866,Belize,NA,21650635.094611466,0.42772334772501625,0.42772334772501625,0.42772334772501625,0,0,0,0,0,0,25667.00178277113,0,0,0,0
2867,Belize,NA,21650635.094610512,0.4403022251743883,0.4403022251743883,0.4403022251743883,0,0,1,0,0,0,25563.753749700834,0.001325041990496785,0.0012871826540248666,0.0012871826540169925,0.001325041990504528
2868,Belize,NA,21625895.77802497,0.5382686615698119,0.5382686615698119,0.5382686615698119,0,0,0,0,0,0,27759.16593962175,0,0,0,0
2869,Belize,NA,18620709.4522956,0.44214950981475626,0.44214950981475626,0.44214950981475626,0,0,1,0,0,0,28499.250436415703,0,0,0,0
2870,Belize,NA,21650635.094610512,0.02237628694785926,0.02237628694785926,0.02237628694785926,0,0,0,0,0,0,10952.303486880068,0.012682817498497987,0,0,0.012682817498497987
2871,Belize,NA,21650635.094611466,0.0013284623048821235,0.0013284623048821235,0.0013284623048821235,0,0,0,0,0,0,12145.401205958702,0,0,0,0
2872,Belize,NA,21650635.094610512,0.006227167054135229,0.006227167054135229,0.006227167054135229,0,0,0,0,0,0,17715.741549005215,8.2066049389032e-6,0,0,8.2066049389032e-6
2873,Belize,NA,21650635.094610512,0.010627698439057458,0.010627698439057458,0.010627698439057458,0,0,1,0,0,0,25037.274631868906,0.031052206878099956,0,0,0.031052206878099956
2874,Belize,NA,21650635.09461099,6.642311524410765e-4,6.642311524410765e-4,6.642311524410765e-4,0,0,1,0,0,0,21781.92734527992,0.1097776992841545,0,0,0.1097776992841545
2875,Belize,NA,21650635.094610512,0,0,0,0,0,1,0,0,0,14113.640899607013,0,0,0,0
2876,Belize,NA,21650635.094611466,0,0,0,0,0,1,0,0,0,7291.913905570523,0,0,0,0
2877,Belize,NA,21650635.094610512,0.2049153105280766,0.2049153105280766,0.2049153105280766,0,0,1,0,0,0,6172.522796224404,0.030521664339841856,0.32909267126653835,0.3290926712665019,0.03052166433994679
2878,Belize,NA,21650635.094610512,0.05363666555961811,0.053304549983397564,0.05363666555961811,0,0,1,0,0,0,9746.716749140698,0.034347261836814635,0,0,0.034347261836814635
2879,Belize,NA,21650635.09461099,0,0,0,0,0,1,0,0,0,8120.718805511528,0.002748939259299276,0,0,0.002748939259299276
2880,Belize,NA,21650635.094610512,0,0,0,0,0,1,0,0,0,5740.286360213304,0,0,0,0
2881,Belize,NA,21650635.094611466,0.0015775489870475219,0.0015775489870475219,0.0015775489870475219,0,0,0,0,0,0,10414.322247071455,0,0,0,0
2882,Belize,NA,3580383.223567919,0,0,0,0,1,1,0,0,0,22276.94548899605,0.5209636393202601,0,0,0.5209636393202601
2883,Belize,NA,16170149.590193063,0,0,0,0,1,0,0,0,0,26434.973217732335,0.30586623503108834,0,0,0.30586623503108834
2884,Belize,NA,19263216.23904568,0,0,0,0.07152918107067799,1,0,0,0,0,25316.04857031254,0.3612298673226588,0,0,0.3612298673226588
2885,Belize,NA,16755442.445366591,0,0,0,0,1,0,0,0,0,24757.75758982789,0.41115079175106006,0,0,0.41115079175106006
2886,Belize,NA,5138183.89314828,0,0,0,0.05580215068559258,1,0,0,0,0,22606.322122228732,0.1960571627449449,0.21332764160535284,0,0.4093848043503969
2887,Belize,NA,9174648.94102639,0,0,0,0,0,0,0,0,0,17776.099333868413,0,0,0,0
2888,Mexico,NA,12475986.153584838,0,0,0,0,0,0,0,0,0,17593.67893753197,0,0,0,0
2889,Mexico,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,17520.78759101997,0,0,0,0
2890,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,20691.51243115273,0,0,0,0
2891,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,26444.2692386739,0,0,0,0
2892,Mexico,NA,21650635.09461099,0,0,0,0.01697940883427502,0,0,0,0,0,33473.27388300117,0.13898616918490814,0,0,0.13898616918490814
2893,Mexico,NA,21650635.094610512,0,0,0,0.8355197608768374,0,0,0,0,0,40917.0539409802,0.09942585489052774,0,0,0.09942585489052774
2894,Mexico,NA,21650635.094611466,0,0,0,0.6785951511125998,0,0,0,0,0,46248.3388737303,0.03825695722610244,0,0,0.03825695722610244
2895,Mexico,NA,21650635.09461099,0,0,0,0.540808701428119,0,0,0,1,1,50543.221000304795,0,0,0,0
2896,Mexico,NA,21650635.09461099,0,0,0,0.759921952839619,0,0,0,1,0,55859.87405635664,0,0,0,0
2897,Mexico,NA,21650635.094610035,0,0,0,0.9231982729990817,0,0,0,1,1,61935.72369883462,0,0,0,0
2898,Mexico,NA,21650635.094610035,0,0,0,0.9671620724012774,0,0,0,1,0,68569.25120347086,0,0,0,0
2899,Mexico,NA,21650635.094610035,0,0,0,0.8260959814015976,0,0,0,0,0,73753.56269804368,0,0,0,0
2900,Mexico,NA,21650635.094610035,0,0,0,0.9811524410495682,0,0,0,0,0,70074.10098960625,0,0,0,0
2901,Mexico,NA,21650635.09461242,0,0,0,0.9695283958817421,0,0,0,1,0,67313.97513405854,0,0,0,0
2902,Mexico,NA,21650635.09461099,0,0,0,1,0,0,0,0,0,65589.3502574606,0,0,0,0
2903,Mexico,NA,21650635.09461099,0,0,0,0.7807622052474579,0,0,0,1,0,64982.724520007825,0,0,0,0
2904,Mexico,NA,21650635.09461099,0,0,0,0.14264363998672117,0,0,0,0,0,40262.25778042149,0,0,0,0
2905,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,31959.91877684979,0,0,0,0
2906,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,1,0,23912.829503608446,0,0,0,0
2907,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,1,0,16145.247157688693,0,0,0,0
2908,Mexico,NA,21650635.09461242,0,0,0,0.2736632348057054,0,0,0,1,0,7650.889985157402,0,0,0,0
2909,Mexico,NA,9859576.432312071,0,0,0,0.20529578178306962,0,1,0,1,0,1088.9155331191273,0.0033045633864679028,0.004324219061200519,0.003013481706723841,0.0046153007409271704
2910,Mexico,NA,21650635.09461099,0,0,0,0,0,1,0,0,0,4728.5233714647975,0,0,0,0
2911,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,13047.070362982651,0,0,0,0
2912,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,21635.460633847808,0,0,0,0
2913,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,30264.83551286609,0,0,0,0
2914,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,38907.934671516545,0,0,0,0
2915,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,47557.275912157595,0,0,0,0
2916,Honduras,NA,21650635.094611645,0,0,0,0.7009299236134247,0,0,0,1,0,21849.534492325663,0,0,0,0
2917,Honduras,NA,21650635.09461069,0,0,0,0.41684656260380876,0,0,0,0,0,15699.53867270781,0,0,0,0
2918,Honduras,NA,21650635.094611406,0,0,0,0.6579624709399011,0,0,0,1,1,12866.5796364234,0,0,0,0
2919,Honduras,NA,21650635.09461069,0,0,0,0.936150780471655,0,0,0,1,1,13961.773151839176,0,0,0,0
2920,Honduras,NA,21004039.55492115,0,0,0,0.9794762042065077,0,0,0,0,0,19078.901083341614,0,0,0,0
2921,Honduras,NA,805869.5799279362,0,0,0,0.7350054344813141,0,0,0,0,0,21259.20888271668,0,0,0,0
2922,Honduras,NA,15390339.210950091,0,0,0,0,0,0,0,0,0,13526.84953582071,0,0,0,0
2923,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,14777.578619367012,0,0,0,0
2924,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,20880.163025508522,0,0,0,0
2925,Belize,NA,21647654.00917828,0,0,0,0,0,0,0,0,0,28265.977504616087,0,0,0,0
2926,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,35945.98012543754,0,0,0,0
2927,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,43747.06102554685,0,0,0,0
2928,Belize,NA,21650635.09461069,0,0,0,0,0,1,0,0,0,37494.94814319552,0,0,0,0
2929,Belize,NA,21650635.094611406,0.37516605778811823,0.3741281966124291,0.37562271670542147,0,0,1,0,0,0,32371.853888043443,0,0,0,0
2930,Belize,NA,21650635.09461069,0.5596562603786421,0.5596562603786421,0.5596562603786421,0,0,0,0,0,0,28982.80027942343,0.0010392304845486522,0,0,0.0010392304845486522
2931,Belize,NA,21650635.09461069,0.397417801394907,0.397417801394907,0.397417801394907,0,0,1,0,0,0,27948.12509282317,0.010308243906276405,0,0,0.010308243906276405
2932,Belize,NA,21650635.09461069,0.5997177017602452,0.5997177017602452,0.5997177017602452,0,0,1,0,0,0,28753.76540878702,0,0,0,0
2933,Belize,NA,21650635.09461069,0.3893224842245313,0.3893224842245313,0.3893224842245313,0,0,0,0,0,0,31919.348569034635,0,0,0,0
2934,Belize,NA,4376265.066349745,0.1439740749737498,0.1439740749737498,0.1439740749737498,0,0,1,0,0,0,28054.349758995017,0,0,0,0
2935,Belize,NA,15257276.065684192,0.007717278780572588,0.007717278780572588,0.007717278780572588,0,0,0,0,0,0,14282.470717980832,0,0,0,0
2936,Belize,NA,21650635.09461069,0.036740285619397545,0.036449684490204574,0.03690634340750782,0,0,1,0,0,0,13473.929961037145,0.010304960819582057,0,0,0.010304960819582057
2937,Belize,NA,21650635.09461069,0.0071819993357692385,0.0071819993357692385,0.0071819993357692385,0,0,1,0,0,0,16519.18632295034,0,0,0,0
2938,Belize,NA,21650635.094611645,0.08348555297243526,0.08348555297243526,0.08348555297243526,0,0,1,0,0,0,22676.424871435145,0.005414816286287465,0,0,0.005414816286287465
2939,Belize,NA,21650635.09461069,0.042593822650284614,0.042593822650284614,0.042593822650284614,0,0,1,0,0,0,26750.490983738862,0.043737627016861645,0,0,0.043737627016861645
2940,Belize,NA,21650635.094611406,0.07202756559282784,0.07190302225174514,0.0720690800398554,0,0,1,0,0,0,19113.64089960679,0.0059240947058815715,0,0,0.0059240947058815715
2941,Belize,NA,21650635.09461069,0.052847891066093874,0.052847891066093874,0.052847891066093874,0,0,1,0,0,0,12012.843851575426,0.008561907705116046,0.10156840449777145,0.10156840449773555,0.008561907705155546
2942,Belize,NA,21650635.09461069,0.11379109930256348,0.11379109930256348,0.11379109930256348,0,0,1,0,0,0,8466.48618876025,0.03602245326859486,0.335415894171626,0.3354158941713923,0.03602245326878703
2943,Belize,NA,21650635.094611645,0.13973762869478723,0.13973762869478723,0.13973762869478723,0,0,1,0,0,1,9806.648796581705,0.042672819887076475,0.009569618976001056,0.009569618975987721,0.0426728198870896
2944,Belize,NA,21650635.09461069,0.0726917967452713,0.0726917967452713,0.0726917967452713,0,0,1,0,0,0,10344.744812469607,0.12941008861050987,0,0,0.12941008861050987
2945,Belize,NA,21650635.094611406,0.036491198937230934,0.036491198937230934,0.036491198937230934,0,0,1,0,0,0,3535.3395584438,0.02745510617265053,0,0,0.02745510617265053
2946,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,5431.706856279869,0,0,0,0
2947,Belize,NA,6275387.219678998,0.028072781169940483,0.028072781169940483,0.028072781169940483,0,0,0,0,0,0,12921.320159155073,0,0,0,0
2948,Belize,NA,796600.0323024903,0,0,0,0,1,0,0,0,0,24968.541413305873,0.17928335820933378,0,0,0.17928335820933378
2949,Belize,NA,5977497.3947153585,0,0,0,0,1,1,0,0,0,25718.734550616296,0.10839343587766595,0,0,0.10839343587766595
2950,Belize,NA,5810621.1109733675,0,0,0,0.0013921622386390063,1,1,0,0,0,25019.295783044523,0.37370682783048625,0,0,0.37370682783048625
2951,Belize,NA,4977237.620244918,0,0,0,0,1,0,0,0,0,25531.96124314467,0.23920426451633536,0,0,0.23920426451633536
2952,Belize,NA,9951194.67209389,0,0,0,0,0,0,0,0,0,21166.99633392483,0,0,0,0
2953,Mexico,NA,21650635.094610214,0,0,0,0.03794420458319785,0,0,0,0,0,19816.907936571562,0.058589670082553814,0,0,0.058589670082553814
2954,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,21015.301138264356,0,0,0,0
2955,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,25254.773228260197,0,0,0,0
2956,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,31368.20459780588,0,0,0,0
2957,Mexico,NA,21650635.094611406,0,0,0,0.06721188973763012,0,0,0,0,0,38472.3920307635,0.1082448321341921,0,0,0.1082448321341921
2958,Mexico,NA,21650635.09461069,0,0,0,0.5783792759880753,0,0,0,0,0,42240.64485849298,0.03195715073167182,0,0,0.03195715073167182
2959,Mexico,NA,21650635.09461069,0,0,0,0.8433659913650409,0,0,0,1,0,46097.5098955215,5.681127957890625e-4,0,0,5.681127957890625e-4
2960,Mexico,NA,21650635.094611406,0,0,0,0.6287778146795219,0,0,0,1,1,51143.804698850545,0,0,0,0
2961,Mexico,NA,21650635.094611406,0,0,0,0.9268100298904216,0,0,0,1,0,57064.849947935094,0,0,0,0
2962,Mexico,NA,21650635.09461248,0,0,0,0.9861341746927652,0,0,0,1,1,63616.86443142808,0,0,0,0
2963,Mexico,NA,21650635.094610214,0,0,0,0.9768349385586931,0,0,0,1,0,70624.45596670429,0,0,0,0
2964,Mexico,NA,21650635.094611406,0,0,0,1,0,0,0,1,0,77964.87748402773,0,0,0,0
2965,Mexico,NA,21650635.094611406,0,0,0,0.8392975755563115,0,0,0,0,0,73768.4271881649,0,0,0,0
2966,Mexico,NA,21650635.09461248,0,0,0,0.9998339422118615,0,0,0,0,0,69552.65968072537,0,0,0,0
2967,Mexico,NA,21650635.094610214,0,0,0,0.9055961474593851,0,0,0,1,0,66206.97914502614,0,0,0,0
2968,Mexico,NA,21650635.094610214,0,0,0,0.9943955496513547,0,0,0,1,0,63868.26838389366,0,0,0,0
2969,Mexico,NA,21650635.094611406,0,0,0,0.7638243108601956,0,0,0,1,0,62649.40003866197,0,0,0,0
2970,Mexico,NA,21650635.094611406,0,0,0,0.880230820325492,0,0,0,1,0,62493.80026132509,0,0,0,0
2971,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,36874.693366047926,0,0,0,0
2972,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,28898.616186347277,0,0,0,0
2973,Mexico,NA,21650635.09461248,0,0,0,0,0,0,0,0,0,20857.353943739698,0,0,0,0
2974,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,1,0,12565.680455772537,0,0,0,0
2975,Mexico,NA,21650635.094610214,0,0,0,0.09975921620724774,0,1,0,0,0,4936.020775157611,0,0,0,0
2976,Mexico,NA,10850281.877545409,0,0,0,0,1,1,0,0,0,3832.706299003747,0,0,0,0
2977,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,9725.546401523963,0,0,0,0
2978,Mexico,NA,21650635.09461248,0,0,0,0,0,0,0,0,0,17817.221011995785,0,0,0,0
2979,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,26273.95052846895,0,0,0,0
2980,Mexico,NA,21650635.094610214,0,0,0,0,0,0,0,0,0,34481.91703575469,0,0,0,0
2981,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,42851.71643262445,0,0,0,0
2982,Honduras,NA,21650635.094610393,0,0,0,0.4244852208568871,0,0,0,0,0,16885.7540975947,0,0,0,0
2983,Honduras,NA,21650635.09461087,0,0,0,0.5251162404517014,0,0,0,1,1,11366.707898463821,0,0,0,0
2984,Honduras,NA,21650635.094610393,0,0,0,0.580621056127572,0,0,0,1,1,10420.378421727355,0,0,0,0
2985,Honduras,NA,21650635.094611466,0,0,0,0.7199435403520559,0,0,0,1,1,14235.787419616938,0,0,0,0
2986,Honduras,NA,19679107.28563732,0,0,0,0.6962014990972909,0,0,0,0,0,21134.68230914185,0,0,0,0
2987,Honduras,NA,16622135.131265882,0,0,0,0,0,0,0,0,0,11460.946721875993,0,0,0,0
2988,Honduras,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,15916.074670775408,0,0,0,0
2989,Belize,NA,430683.14923113585,0,0,0,0,0,0,0,0,0,27958.036853782123,0,0,0,0
2990,Honduras,NA,21219951.945379436,0,0,0,0,0,0,0,0,0,23265.9775046161,0,0,0,0
2991,Belize,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,30975.049832601682,0,0,0,0
2992,Belize,NA,21650635.094610393,0,0,0,0,0,0,0,0,0,39077.59064031836,0,0,0,0
2993,Belize,NA,21650635.094610393,0,0,0,0,0,0,0,0,0,42273.85560581108,0,0,0,0
2994,Belize,NA,21650635.09461087,0,0,0,0,0,0,0,0,0,36798.70453791851,0,0,0,0
2995,Belize,NA,21650635.094610393,0.5497758219860885,0.5492361341747302,0.5498173364331161,0,0,1,0,0,0,32729.35140752181,0,0,0,0
2996,Belize,NA,21650635.094611466,0.37915144470276363,0.37915144470276363,0.37915144470276363,0,0,0,0,0,0,30631.294968464004,0,0,0,0
2997,Belize,NA,21650635.094610393,0.6706243772833402,0.6706243772833402,0.6706243772833402,0,0,0,0,0,0,30544.831914804574,0,0,0,0
2998,Belize,NA,21650635.094611466,0.22297409498505893,0.22297409498505893,0.22297409498505893,0,0,1,0,0,0,32404.514262546163,0,0,0,0
2999,Belize,NA,21650635.094610393,0.10137827964132208,0.10137827964132208,0.10137827964132208,0,0,0,0,0,0,30908.76140508199,0,0,0,0
3000,Belize,NA,12472712.054911315,0,0,0,0,0,0,0,0,0,24821.056063699292,0,0,0,0
3001,Belize,NA,5337586.017798066,0,0,0,0,0,0,0,0,0,21610.50263622782,0,0,0,0
3002,Belize,NA,21650635.094610393,0.18000664231153668,0.18000664231153668,0.18000664231153668,0,0,0,0,0,0,15948.721457492298,0.025731346797261644,0,0,0.025731346797261644
3003,Belize,NA,21650635.094611466,0.03013948854201318,0.03013948854201318,0.03013948854201318,0,0,1,0,0,0,16790.459639737135,0,0,0,0
3004,Belize,NA,21650635.094610393,0.1503653271338528,0.149867153769522,0.15053138492196308,0,0,1,0,0,0,21172.063269580052,0.012202326126597907,0,0,0.012202326126597907
3005,Belize,NA,21650635.094610393,0.27590501494521974,0.27590501494521974,0.27590501494521974,0,0,0,0,0,0,27150.338640758426,0,0,0,0
3006,Belize,NA,21650635.09461087,0.4555795416805258,0.4553304549983604,0.4555795416805258,0,0,1,0,0,0,24113.6408996069,0.005798226035089916,0,0,0.005798226035089916
3007,Belize,NA,21650635.094610393,0.3766605778811283,0.3766605778811283,0.37661906343410073,0,0,1,0,0,0,16895.112500318086,0.0014435291159744608,0.0439224405228715,0.04392244052283985,0.0014435291159823112
3008,Belize,NA,21650635.094611466,0.18287113915642983,0.18158419129857528,0.18287113915642983,0,0,1,0,0,0,11740.394809965332,0.06004832061476371,0.0220310241049829,0.022031024104945566,0.06004832061478436
3009,Belize,NA,21650635.094610393,0.258468947193641,0.25780471604119987,0.258759548322834,0,0,1,0,0,0,11079.93229029361,0.008105830146087917,0.05136697992717871,0.05136697992715648,0.008105830146148312
3010,Belize,NA,21650635.094610393,0.21965293922286452,0.21961142477583695,0.21977748256394722,0,0,1,0,0,0,13359.977493819706,0.03349866541826061,0,0,0.03349866541826061
3011,Belize,NA,21650635.09461087,0.0246595815343751,0.0246595815343751,0.0246595815343751,0,0,1,0,0,1,5344.744812468996,0.0012519814035027933,4.909533077359085e-4,4.909533077340158e-4,0.0012519814035039116
3012,Belize,NA,21650635.094610393,0,0,0,0,0,1,0,0,0,740.7907121935019,0.0012876546730750445,0.0016473694858966579,0.0016473694858911516,0.0012876546730811206
3013,Belize,NA,16717037.080326498,0.053282457422011334,0.053282457422011334,0.053282457422011334,0,0,0,0,0,0,7937.622198245766,0,0,0,0
3014,Belize,NA,504166.6838581618,0,0,0,0,0,0,0,0,0,23100.42249090395,0,0,0,0
3015,Mexico,NA,21146468.41075304,0,0,0,8.500843982925938e-5,0,0,0,0,0,22532.346036814204,4.572589268292897e-7,0,0,4.572589268292897e-7
3016,Mexico,NA,21650635.094611466,0,0,0,0.2210229159747633,0,0,0,0,0,22475.477240212716,0.04615734620158447,0,0,0.04615734620158447
3017,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,25026.141653364215,0,0,0,0
3018,Mexico,NA,21650635.094610393,0,0,0,0,0,0,0,0,0,29957.777870415106,0,0,0,0
3019,Mexico,NA,21650635.09461087,0,0,0,0,0,0,0,0,0,36312.933561089405,0,0,0,0
3020,Mexico,NA,21650635.094610393,0,0,0,0.025074726004651327,0,0,0,0,0,38466.02796681047,0.09940576868920718,0,0,0.09940576868920718
3021,Mexico,NA,21650635.094611466,0,0,0,0.5177266688807801,0,0,0,0,0,41777.31020601656,0.03771256467993589,0,0,0.03771256467993589
3022,Mexico,NA,21650635.09461099,0,0,0,0.861341746927966,0,0,0,1,0,46487.116371700475,0,0,0,0
3023,Mexico,NA,21650635.09461099,0,0,0,0.9960561275324218,0,0,0,0,0,52218.39071689615,0,0,0,0
